datetime;Accelerometer1RMS;Accelerometer2RMS;Current;Pressure;Temperature;Thermocouple;Voltage;Volume Flow RateRMS;anomaly;changepoint
2020-03-09 15:56:30;0.0276077;0.0392033;1.2904799999999998;0.054711;68.6194;24.366999999999997;241.062;32.0362;0.0;0.0
2020-03-09 15:56:31;0.0271656;0.0399404;1.28565;0.38263800000000003;68.5923;24.366;238.709;32.9649;0.0;0.0
2020-03-09 15:56:32;0.027718400000000004;0.040167400000000006;1.15588;0.054711;68.5207;24.3666;226.485;32.0362;0.0;0.0
2020-03-09 15:56:33;0.0280453;0.0380265;0.971268;0.38263800000000003;68.5425;24.3634;220.378;32.9649;0.0;0.0
2020-03-09 15:56:34;0.0276435;0.0385804;1.07246;-0.27321599999999996;68.6569;24.3639;233.922;32.0;0.0;0.0
2020-03-09 15:56:35;0.0274928;0.0405719;1.06505;0.054711;68.6015;24.3651;226.58900000000003;32.0362;0.0;0.0
2020-03-09 15:56:36;0.027348700000000004;0.0402589;1.31029;0.38263800000000003;68.5455;24.3683;241.554;32.9649;0.0;0.0
2020-03-09 15:56:37;0.027939599999999995;0.038412;0.5892350000000001;0.38263800000000003;68.5092;24.3666;208.07299999999998;32.0;0.0;0.0
2020-03-09 15:56:38;0.027930200000000002;0.0376561;1.3370600000000001;0.054711;68.66199999999999;24.3692;240.25;32.0362;0.0;0.0
2020-03-09 15:56:39;0.0272664;0.0397848;1.02055;0.38263800000000003;68.4766;24.3696;232.671;32.9649;0.0;0.0
2020-03-09 15:56:41;0.0269747;0.0386485;1.06043;-0.27321599999999996;68.6106;24.3512;223.33599999999998;32.9649;0.0;0.0
2020-03-09 15:56:42;0.0277135;0.036874300000000006;0.943875;0.38263800000000003;68.5509;24.3607;221.24400000000003;32.0362;0.0;0.0
2020-03-09 15:56:43;0.0274337;0.0383866;1.40749;0.054711;68.6542;24.3564;224.791;32.9649;0.0;0.0
2020-03-09 15:56:44;0.0270735;0.0404137;0.9323969999999999;-0.27321599999999996;68.5205;24.3631;230.005;32.0;0.0;0.0
2020-03-09 15:56:45;0.0272279;0.0400702;1.30446;0.054711;68.653;24.3605;230.26;32.0;0.0;0.0
2020-03-09 15:56:46;0.027218700000000002;0.0368875;1.15648;0.054711;68.6864;24.3615;230.90400000000002;32.0362;0.0;0.0
2020-03-09 15:56:47;0.0273539;0.0370086;1.1316899999999999;0.054711;68.7893;24.3609;240.03400000000002;32.9649;0.0;0.0
2020-03-09 15:56:48;0.0274191;0.0393577;1.5433299999999999;-0.27321599999999996;68.6711;24.3592;253.558;32.0362;0.0;0.0
2020-03-09 15:56:49;0.0271072;0.0402181;1.08608;-0.27321599999999996;68.6966;24.3592;236.583;32.9649;0.0;0.0
